"﻿AirportID";"Name";"City";"Country";"IATA";"ICAO";"Latitude";"Longitude";"Altitude"
887;"Matsapha Airport";"Manzini";"Swaziland";"MTS";"FDMS";-26.529;31.3075;2075
888;"Bangui M'Poko International Airport";"Bangui";"Central African Republic";"BGF";"FEFF";4.39848;18.5188;1208
889;"Berbérati Airport";"Berberati";"Central African Republic";"BBT";"FEFT";4.22158;15.7864;1929
890;"Bata Airport";"Bata";"Equatorial Guinea";"BSG";"FGBT";1.90547;9.80568;13
891;"Malabo Airport";"Malabo";"Equatorial Guinea";"SSG";"FGSL";3.75527;8.70872;76
892;"RAF Ascension Island";"Wide Awake";"Saint Helena";"ASI";"FHAW";-7.9696;-14.3937;278
893;"Sir Seewoosagur Ramgoolam International Airport";"Plaisance";"Mauritius";"MRU";"FIMP";-20.4302;57.6836;186
894;"Sir Charles Gaetan Duval Airport";"Rodriguez Island";"Mauritius";"RRG";"FIMR";-19.7577;63.361;95
895;"Diego Garcia Naval Support Facility";"Diego Garcia Island";"British Indian Ocean Territory";"\N";"FJDG";-7.31327;72.4111;9
896;"Tiko Airport";"Tiko";"Cameroon";"TKC";"FKKC";4.08919;9.36053;151
897;"Douala International Airport";"Douala";"Cameroon";"DLA";"FKKD";4.00608;9.71948;33
898;"Salak Airport";"Maroua";"Cameroon";"MVR";"FKKL";10.4514;14.2574;1390
899;"Foumban Nkounja Airport";"Foumban";"Cameroon";"FOM";"FKKM";5.63692;10.7508;3963
900;"N'Gaoundéré Airport";"N'gaoundere";"Cameroon";"NGE";"FKKN";7.35701;13.5592;3655
901;"Garoua International Airport";"Garoua";"Cameroon";"GOU";"FKKR";9.33589;13.3701;794
902;"Bafoussam Airport";"Bafoussam";"Cameroon";"BFX";"FKKU";5.53692;10.3546;4347
903;"Bamenda Airport";"Bamenda";"Cameroon";"BPC";"FKKV";6.03924;10.1226;4065
904;"Yaoundé Airport";"Yaounde";"Cameroon";"YAO";"FKKY";3.83604;11.5235;2464
905;"Kasompe Airport";"Kasompe";"Zambia";"\N";"FLKE";-12.5728;27.8939;4636
906;"Livingstone Airport";"Livingstone";"Zambia";"LVI";"FLLI";-17.8218;25.8227;3302
907;"Kenneth Kaunda International Airport Lusaka";"Lusaka";"Zambia";"LUN";"FLLS";-15.3308;28.4526;3779
908;"Mfuwe Airport";"Mfuwe";"Zambia";"MFU";"FLMF";-13.2589;31.9366;1853
909;"Mongu Airport";"Mongu";"Zambia";"\N";"FLMG";-15.2545;23.1623;3488
910;"Simon Mwansa Kapwepwe International Airport";"Ndola";"Zambia";"NLA";"FLND";-12.9981;28.6649;4167
911;"Southdowns Airport";"Southdowns";"Zambia";"KIW";"FLSO";-12.9005;28.1499;4145
912;"Prince Said Ibrahim International Airport";"Moroni";"Comoros";"HAH";"FMCH";-11.5337;43.2719;93
913;"Mohéli Bandar Es Eslam Airport";"Moheli";"Comoros";"NWA";"FMCI";-12.2981;43.7664;46
914;"Ouani Airport";"Anjouan";"Comoros";"AJN";"FMCV";-12.1317;44.4303;62
915;"Dzaoudzi Pamandzi International Airport";"Dzaoudzi";"Mayotte";"DZA";"FMCZ";-12.8047;45.2811;23
916;"Roland Garros Airport";"St.-denis";"Reunion";"RUN";"FMEE";-20.8871;55.5103;66
917;"Pierrefonds Airport";"St.-pierre";"Reunion";"ZSE";"FMEP";-21.3209;55.425;59
918;"Ivato Airport";"Antananarivo";"Madagascar";"TNR";"FMMI";-18.7969;47.4788;4198
919;"Miandrivazo Airport";"Miandrivazo";"Madagascar";"ZVA";"FMMN";-19.5628;45.4508;203
920;"Sainte Marie Airport";"Sainte Marie";"Madagascar";"SMS";"FMMS";-17.0939;49.8158;7
921;"Toamasina Airport";"Toamasina";"Madagascar";"TMM";"FMMT";-18.1095;49.3925;22
922;"Morondava Airport";"Morondava";"Madagascar";"MOQ";"FMMV";-20.2847;44.3176;30
923;"Arrachart Airport";"Antsiranana";"Madagascar";"DIE";"FMNA";-12.3494;49.2917;374
924;"Mananara Nord Airport";"Mananara";"Madagascar";"WMR";"FMNC";-16.1639;49.7738;9
925;"Andapa Airport";"Andapa";"Madagascar";"ZWA";"FMND";-14.6517;49.6206;1552
926;"Ambilobe Airport";"Ambilobe";"Madagascar";"AMB";"FMNE";-13.1884;48.988;72
927;"Antsirabato Airport";"Antalaha";"Madagascar";"ANM";"FMNH";-14.9994;50.3202;20
928;"Analalava Airport";"Analalava";"Madagascar";"HVA";"FMNL";-14.6297;47.7638;345
929;"Amborovy Airport";"Mahajanga";"Madagascar";"MJN";"FMNM";-15.6668;46.3512;87
930;"Fascene Airport";"Nosy-be";"Madagascar";"NOS";"FMNN";-13.3121;48.3148;36
931;"Besalampy Airport";"Besalampy";"Madagascar";"BPY";"FMNQ";-16.7445;44.4825;125
932;"Maroantsetra Airport";"Maroantsetra";"Madagascar";"WMN";"FMNR";-15.4367;49.6883;13
933;"Sambava Airport";"Sambava";"Madagascar";"SVB";"FMNS";-14.2786;50.1747;20
934;"Vohimarina Airport";"Vohemar";"Madagascar";"VOH";"FMNV";-13.3758;50.0028;19
935;"Ambalabe Airport";"Antsohihy";"Madagascar";"WAI";"FMNW";-14.8988;47.9939;92
936;"Ampampamena Airport";"Ampampamena";"Madagascar";"IVA";"FMNZ";-13.4848;48.6327;49
937;"Tôlanaro Airport";"Tolagnaro";"Madagascar";"FTU";"FMSD";-25.0381;46.9561;29
938;"Fianarantsoa Airport";"Fianarantsoa";"Madagascar";"WFI";"FMSF";-21.4416;47.1117;3658
939;"Farafangana Airport";"Farafangana";"Madagascar";"RVA";"FMSG";-22.8053;47.8206;26
940;"Manakara Airport";"Manakara";"Madagascar";"WVK";"FMSK";-22.1197;48.0217;33
941;"Mananjary Airport";"Mananjary";"Madagascar";"MNJ";"FMSM";-21.2018;48.3583;20
942;"Morombe Airport";"Morombe";"Madagascar";"MXM";"FMSR";-21.7539;43.3755;16
943;"Toliara Airport";"Toliara";"Madagascar";"TLE";"FMST";-23.3834;43.7285;29
944;"Mbanza Congo Airport";"M'banza-congo";"Angola";"SSY";"FNBC";-6.2699;14.247;1860
945;"Benguela Airport";"Benguela";"Angola";"BUG";"FNBG";-12.609;13.4037;118
946;"Cabinda Airport";"Cabinda";"Angola";"CAB";"FNCA";-5.59699;12.1884;66
948;"Nova Lisboa Airport";"Huambo";"Angola";"NOV";"FNHU";-12.8089;15.7605;5587
949;"Kuito Airport";"Kuito";"Angola";"SVP";"FNKU";-12.4046;16.9474;5618
950;"Lobito Airport";"Lobito";"Angola";"\N";"FNLB";-12.3712;13.5366;10
951;"Quatro de Fevereiro Airport";"Luanda";"Angola";"LAD";"FNLU";-8.85837;13.2312;243
952;"Malanje Airport";"Malanje";"Angola";"MEG";"FNMA";-9.52509;16.3124;3868
953;"Menongue Airport";"Menongue";"Angola";"SPP";"FNME";-14.6576;17.7198;4469
955;"Negage Airport";"Negage";"Angola";"GXG";"FNNG";-7.75451;15.2877;4105
956;"Porto Amboim Airport";"Porto Amboim";"Angola";"PBN";"FNPA";-10.722;13.7655;16
957;"Saurimo Airport";"Saurimo";"Angola";"VHC";"FNSA";-9.68907;20.4319;3584
958;"Soyo Airport";"Soyo";"Angola";"SZA";"FNSO";-6.14109;12.3718;15
959;"Lubango Airport";"Lubango";"Angola";"SDD";"FNUB";-14.9247;13.575;5778
960;"Luena Airport";"Luena";"Angola";"LUO";"FNUE";-11.7681;19.8977;4360
961;"Uige Airport";"Uige";"Angola";"UGO";"FNUG";-7.60307;15.0278;2720
962;"Xangongo Airport";"Xangongo";"Angola";"XGN";"FNXA";-16.7554;14.9653;3635
963;"Oyem Airport";"Oyem";"Gabon";"OYE";"FOGO";1.54311;11.5814;2158
964;"Okondja Airport";"Okondja";"Gabon";"OKN";"FOGQ";-0.665214;13.6731;1325
965;"Lambarene Airport";"Lambarene";"Gabon";"LBQ";"FOGR";-0.704389;10.2457;82
966;"Bitam Airport";"Bitam";"Gabon";"BMM";"FOOB";2.07564;11.4932;1969
967;"Port Gentil Airport";"Port Gentil";"Gabon";"POG";"FOOG";-0.711739;8.75438;13
968;"Omboue Hopital Airport";"Omboue Hospial";"Gabon";"OMB";"FOOH";-1.57473;9.26269;33
969;"Makokou Airport";"Makokou";"Gabon";"MKU";"FOOK";0.579211;12.8909;1726
970;"Libreville Leon M'ba International Airport";"Libreville";"Gabon";"LBV";"FOOL";0.4586;9.41228;39
971;"M'Vengue El Hadj Omar Bongo Ondimba International Airport";"Franceville";"Gabon";"MVB";"FOON";-1.65616;13.438;1450
972;"Principe Airport";"Principe";"Sao Tome and Principe";"PCP";"FPPR";1.66294;7.41174;591
973;"São Tomé International Airport";"Sao Tome";"Sao Tome and Principe";"TMS";"FPST";0.378175;6.71215;33
974;"Beira Airport";"Beira";"Mozambique";"BEW";"FQBR";-19.7964;34.9076;33
976;"Inhambane Airport";"Inhambane";"Mozambique";"INH";"FQIN";-23.8764;35.4085;30
977;"Lichinga Airport";"Lichinga";"Mozambique";"VXC";"FQLC";-13.274;35.2663;4505
978;"Lumbo Airport";"Lumbo";"Mozambique";"\N";"FQLU";-15.0331;40.6717;33
979;"Maputo Airport";"Maputo";"Mozambique";"MPM";"FQMA";-25.9208;32.5726;145
980;"Mueda Airport";"Mueda";"Mozambique";"\N";"FQMD";-11.6729;39.5631;2789
981;"Mocímboa da Praia Airport";"Mocimboa Da Praia";"Mozambique";"MZB";"FQMP";-11.3618;40.3549;89
982;"Marrupa Airport";"Marrupa";"Mozambique";"\N";"FQMR";-13.2251;37.5521;2480
983;"Nacala Airport";"Nacala";"Mozambique";"MNC";"FQNC";-14.4882;40.7122;410
984;"Nampula Airport";"Nampula";"Mozambique";"APL";"FQNP";-15.1056;39.2818;1444
985;"Pemba Airport";"Pemba";"Mozambique";"POL";"FQPB";-12.9918;40.524;331
986;"Quelimane Airport";"Quelimane";"Mozambique";"UEL";"FQQL";-17.8555;36.8691;36
987;"Songo Airport";"Songo";"Mozambique";"\N";"FQSG";-15.6027;32.7732;2904
988;"Chingozi Airport";"Tete";"Mozambique";"TET";"FQTT";-16.1048;33.6402;525
989;"Ulongwe Airport";"Ulongwe";"Mozambique";"\N";"FQUG";-14.7046;34.3524;4265
990;"Vilankulo Airport";"Vilankulu";"Mozambique";"VNX";"FQVL";-22.0184;35.3133;46
991;"Alphonse Airport";"Alphonse";"Seychelles";"\N";"FSAL";-7.00478;52.7262;10
992;"Desroches Airport";"Desroches";"Seychelles";"DES";"FSDR";-5.6967;53.6558;10
993;"Farquhar Airport";"Farquhar";"Seychelles";"\N";"FSFA";-10.1096;51.1761;10
994;"Seychelles International Airport";"Mahe";"Seychelles";"SEZ";"FSIA";-4.67434;55.5218;10
995;"Praslin Airport";"Praslin";"Seychelles";"PRI";"FSPP";-4.31929;55.6914;10
996;"Coetivy Airport";"Coetivy";"Seychelles";"\N";"FSSC";-7.13457;56.2782;10
997;"Abeche Airport";"Abeche";"Chad";"AEH";"FTTC";13.847;20.8443;1788
998;"Moundou Airport";"Moundou";"Chad";"MQQ";"FTTD";8.62441;16.0714;1407
999;"N'Djamena International Airport";"N'djamena";"Chad";"NDJ";"FTTJ";12.1337;15.034;968
1000;"Faya Largeau Airport";"Faya-largeau";"Chad";"FYT";"FTTY";17.9171;19.1111;771
1001;"Joshua Mqabuko Nkomo International Airport";"Bulawayo";"Zimbabwe";"BUQ";"FVBU";-20.0174;28.6179;4359
1002;"Charles Prince Airport";"Harare";"Zimbabwe";"\N";"FVCP";-17.7516;30.9247;4845
1003;"Buffalo Range Airport";"Chiredzi";"Zimbabwe";"BFO";"FVCZ";-21.0081;31.5786;1421
1004;"Victoria Falls International Airport";"Victoria Falls";"Zimbabwe";"VFA";"FVFA";-18.0959;25.839;3490
1005;"Harare International Airport";"Harare";"Zimbabwe";"HRE";"FVHA";-17.9318;31.0928;4887
1006;"Kariba International Airport";"Kariba";"Zimbabwe";"KAB";"FVKB";-16.5198;28.885;1706
1007;"Mutoko Airport";"Mutoko";"Zimbabwe";"\N";"FVMT";-17.4319;32.1845;3950
1008;"Mutare Airport";"Mutare";"Zimbabwe";"\N";"FVMU";-18.9975;32.6272;3410
1009;"Masvingo International Airport";"Masvingo";"Zimbabwe";"MVZ";"FVMV";-20.0553;30.8591;3595
1010;"Zvishavane Airport";"Zvishavane";"Zimbabwe";"\N";"FVSH";-20.2895;30.0882;3012
1011;"Thornhill Air Base";"Gwert";"Zimbabwe";"GWE";"FVTL";-19.4364;29.8619;4680
1012;"Hwange National Park Airport";"Hwange National Park";"Zimbabwe";"WKM";"FVWN";-18.6299;27.021;3543
1013;"Chileka International Airport";"Blantyre";"Malawi";"BLZ";"FWCL";-15.6791;34.974;2555
1014;"Karonga Airport";"Karonga";"Malawi";"KGJ";"FWKA";-9.95357;33.893;1765
1015;"Kasungu Airport";"Kasungu";"Malawi";"\N";"FWKG";-13.0146;33.4686;3470
1016;"Lilongwe International Airport";"Lilongwe";"Malawi";"LLW";"FWKI";-13.7894;33.781;4035
1017;"Mzuzu Airport";"Mzuzu";"Malawi";"ZZU";"FWUU";-11.4447;34.0118;4115
1018;"Moshoeshoe I International Airport";"Maseru";"Lesotho";"MSU";"FXMM";-29.4623;27.5525;5348
1019;"Mejametalana Airbase";"Maseru";"Lesotho";"\N";"FXMU";-29.3041;27.5035;5105
1020;"Ndjili International Airport";"Kinshasa";"Congo (Kinshasa)";"FIH";"FZAA";-4.38575;15.4446;1027
1021;"Ndolo Airport";"Kinshasa";"Congo (Kinshasa)";"NLO";"FZAB";-4.32666;15.3275;915
1022;"Muanda Airport";"Muanda";"Congo (Kinshasa)";"MNB";"FZAG";-5.93086;12.3518;89
1023;"Kitona Base Airport";"Kitona Base";"Congo (Kinshasa)";"\N";"FZAI";-5.91806;12.4477;394
1024;"Bandundu Airport";"Bandoundu";"Congo (Kinshasa)";"FDU";"FZBO";-3.31132;17.3817;1063
1025;"Kikwit Airport";"Kikwit";"Congo (Kinshasa)";"KKW";"FZCA";-5.03577;18.7856;1572
1026;"Mbandaka Airport";"Mbandaka";"Congo (Kinshasa)";"MDK";"FZEA";0.0226;18.2887;1040
1027;"Gbadolite Airport";"Gbadolite";"Congo (Kinshasa)";"BDT";"FZFD";4.25321;20.9753;1509
1028;"Gemena Airport";"Gemena";"Congo (Kinshasa)";"GMA";"FZFK";3.23537;19.7713;1378
1029;"Kotakoli Airport";"Kotakoli";"Congo (Kinshasa)";"\N";"FZFP";4.15764;21.6509;1801
1030;"Lisala Airport";"Lisala";"Congo (Kinshasa)";"LIQ";"FZGA";2.17066;21.4969;1509
1031;"Bangoka International Airport";"Kisangani";"Congo (Kinshasa)";"FKI";"FZIC";0.481639;25.338;1417
1032;"Matari Airport";"Isiro";"Congo (Kinshasa)";"IRP";"FZJH";2.82761;27.5883;2438
1033;"Bunia Airport";"Bunia";"Congo (Kinshasa)";"BUX";"FZKA";1.56572;30.2208;4045
1034;"Buta Zega Airport";"Buta Zega";"Congo (Kinshasa)";"\N";"FZKJ";2.81835;24.7937;1378
1035;"Bukavu Kavumu Airport";"Bukavu/kavumu";"Congo (Kinshasa)";"BKY";"FZMA";-2.30898;28.8088;5643
1036;"Goma International Airport";"Goma";"Congo (Kinshasa)";"GOM";"FZNA";-1.67081;29.2385;5089
1037;"Kindu Airport";"Kindu";"Congo (Kinshasa)";"KND";"FZOA";-2.91918;25.9154;1630
1038;"Lubumbashi International Airport";"Lubumashi";"Congo (Kinshasa)";"FBM";"FZQA";-11.5913;27.5309;4295
1039;"Kolwezi Airport";"Kolwezi";"Congo (Kinshasa)";"KWZ";"FZQM";-10.7659;25.5057;5007
1040;"Kalemie Airport";"Kalemie";"Congo (Kinshasa)";"FMI";"FZRF";-5.87556;29.25;2569
1041;"Kamina Base Airport";"Kamina Base";"Congo (Kinshasa)";"KMN";"FZSA";-8.64202;25.2529;3543
1042;"Kananga Airport";"Kananga";"Congo (Kinshasa)";"KGA";"FZUA";-5.90005;22.4692;2139
1043;"Mbuji Mayi Airport";"Mbuji-mayi";"Congo (Kinshasa)";"MJM";"FZWA";-6.12124;23.569;2221
1044;"Senou Airport";"Bamako";"Mali";"BKO";"GABS";12.5335;-7.94994;1247
1045;"Gao Airport";"Gao";"Mali";"GAQ";"GAGO";16.2484;-0.005456;870
1046;"Kayes Dag Dag Airport";"Kayes";"Mali";"KYS";"GAKY";14.4812;-11.4044;164
1047;"Mopti Airport";"Mopti";"Mali";"MZI";"GAMB";14.5128;-4.07956;906
1048;"Timbuktu Airport";"Tombouctou";"Mali";"TOM";"GATB";16.7305;-3.00758;863
1049;"Tessalit Airport";"Tessalit";"Mali";"\N";"GATS";20.243;0.977308;1621
1050;"Banjul International Airport";"Banjul";"Gambia";"BJL";"GBYD";13.338;-16.6522;95
1051;"Fuerteventura Airport";"Fuerteventura";"Spain";"FUE";"GCFV";28.4527;-13.8638;85
1052;"Hierro Airport";"Hierro";"Spain";"VDE";"GCHI";27.8148;-17.8871;103
1053;"La Palma Airport";"Santa Cruz De La Palma";"Spain";"SPC";"GCLA";28.6265;-17.7556;107
1054;"Gran Canaria Airport";"Gran Canaria";"Spain";"LPA";"GCLP";27.9319;-15.3866;78
1055;"Lanzarote Airport";"Arrecife";"Spain";"ACE";"GCRR";28.9455;-13.6052;46
1056;"Tenerife South Airport";"Tenerife";"Spain";"TFS";"GCTS";28.0445;-16.5725;209
1057;"Tenerife Norte Airport";"Tenerife";"Spain";"TFN";"GCXO";28.4827;-16.3415;2076
1058;"Melilla Airport";"Melilla";"Spain";"MLN";"GEML";35.2798;-2.95626;156
1059;"Lungi International Airport";"Freetown";"Sierra Leone";"FNA";"GFLL";8.61644;-13.1955;84
1060;"Cufar Airport";"Cufar";"Guinea-Bissau";"\N";"GGCF";11.2879;-15.1805;65
1062;"Spriggs Payne Airport";"Monrovia";"Liberia";"MLW";"GLMR";6.28906;-10.7587;25
1063;"Roberts International Airport";"Monrovia";"Liberia";"ROB";"GLRB";6.23379;-10.3623;31
1064;"Al Massira Airport";"Agadir";"Morocco";"AGA";"GMAD";30.325;-9.41307;250
1065;"Tan Tan Airport";"Tan Tan";"Morocco";"TTA";"GMAT";28.4482;-11.1613;653
1066;"Saïss Airport";"Fes";"Morocco";"FEZ";"GMFF";33.9273;-4.97796;1900
1067;"Ifrane Airport";"Ifrane";"Morocco";"\N";"GMFI";33.5053;-5.1529;5459
1068;"Moulay Ali Cherif Airport";"Er-rachidia";"Morocco";"ERH";"GMFK";31.9475;-4.39833;3428
1069;"Bassatine Airport";"Meknes";"Morocco";"MEK";"GMFM";33.8791;-5.51512;1890
1070;"Angads Airport";"Oujda";"Morocco";"OUD";"GMFO";34.7872;-1.92399;1535
1071;"Ben Slimane Airport";"Ben Slimane";"Morocco";"\N";"GMMB";33.6554;-7.22145;627
1072;"Rabat-Salé Airport";"Rabat";"Morocco";"RBA";"GMME";34.0515;-6.75152;276
1074;"Mohammed V International Airport";"Casablanca";"Morocco";"CMN";"GMMN";33.3675;-7.58997;656
1075;"Menara Airport";"Marrakech";"Morocco";"RAK";"GMMX";31.6069;-8.0363;1545
1076;"Kenitra Airport";"Kentira";"Morocco";"NNA";"GMMY";34.2989;-6.59588;16
1077;"Ouarzazate Airport";"Ouarzazate";"Morocco";"OZZ";"GMMZ";30.9391;-6.90943;3782
1078;"Cherif Al Idrissi Airport";"Al Hociema";"Morocco";"AHU";"GMTA";35.1771;-3.83952;95
1079;"Saniat R'mel Airport";"Tetouan";"Morocco";"TTU";"GMTN";35.5943;-5.32002;10
1080;"Ibn Batouta Airport";"Tanger";"Morocco";"TNG";"GMTT";35.7269;-5.91689;62
1081;"Ziguinchor Airport";"Ziguinchor";"Senegal";"ZIG";"GOGG";12.5556;-16.2818;75
1082;"Cap Skirring Airport";"Cap Skiring";"Senegal";"CSK";"GOGS";12.4102;-16.7461;52
1083;"Kaolack Airport";"Kaolack";"Senegal";"KLC";"GOOK";14.1469;-16.0513;26
1084;"Léopold Sédar Senghor International Airport";"Dakar";"Senegal";"DKR";"GOOY";14.7397;-17.4902;85
1085;"Saint Louis Airport";"St. Louis";"Senegal";"XLS";"GOSS";16.0508;-16.4632;9
1086;"Bakel Airport";"Bakel";"Senegal";"BXE";"GOTB";14.8473;-12.4683;98
1087;"Kédougou Airport";"Kedougou";"Senegal";"KGG";"GOTK";12.5723;-12.2203;584
1088;"Tambacounda Airport";"Tambacounda";"Senegal";"TUD";"GOTT";13.7368;-13.6531;161
1089;"Aioun el Atrouss Airport";"Aioun El Atrouss";"Mauritania";"IEO";"GQNA";16.7113;-9.63788;951
1090;"Tidjikja Airport";"Tidjikja";"Mauritania";"TIY";"GQND";18.5701;-11.4235;1363
1091;"Kiffa Airport";"Kiffa";"Mauritania";"KFA";"GQNF";16.59;-11.4062;424
1092;"Néma Airport";"Nema";"Mauritania";"EMN";"GQNI";16.622;-7.3166;751
1093;"Kaédi Airport";"Kaedi";"Mauritania";"KED";"GQNK";16.1595;-13.5076;66
1094;"Nouakchott International Airport";"Nouakschott";"Mauritania";"NKC";"GQNN";18.0982;-15.9485;13
1095;"Sélibaby Airport";"Selibabi";"Mauritania";"SEY";"GQNS";15.1797;-12.2073;219
1096;"Atar International Airport";"Atar";"Mauritania";"ATR";"GQPA";20.5068;-13.0432;734
1097;"Nouadhibou International Airport";"Nouadhibou";"Mauritania";"NDB";"GQPP";20.9331;-17.03;24
1098;"Bir Moghrein Airport";"Bir Moghrein";"Mauritania";"\N";"GQPT";25.2367;-11.5887;1206
1099;"Fria Airport";"Fira";"Guinea";"FIG";"GUFA";10.3506;-13.5692;499
1100;"Faranah Airport";"Faranah";"Guinea";"FAA";"GUFH";10.0355;-10.7698;1476
1101;"Tata Airport";"Labe";"Guinea";"LEK";"GULB";11.3261;-12.2868;3396
1102;"Amílcar Cabral International Airport";"Amilcar Cabral";"Cape Verde";"SID";"GVAC";16.7414;-22.9494;177
1103;"Rabil Airport";"Boa Vista";"Cape Verde";"BVC";"GVBA";16.1365;-22.8889;69
1104;"Maio Airport";"Maio";"Cape Verde";"MMO";"GVMA";15.1559;-23.2137;36
1105;"Preguiça Airport";"Sao Nocolau Island";"Cape Verde";"SNE";"GVSN";16.5884;-24.2847;669
1106;"São Pedro Airport";"Sao Vicente Island";"Cape Verde";"VXE";"GVSV";16.8332;-25.0553;66
1107;"Addis Ababa Bole International Airport";"Addis Ababa";"Ethiopia";"ADD";"HAAB";8.97789;38.7993;7630
1108;"Lideta Army Airport";"Addis Ababa";"Ethiopia";"\N";"HAAL";9.00368;38.7255;7749
1109;"Arba Minch Airport";"Arba Minch";"Ethiopia";"AMH";"HAAM";6.03939;37.5905;3901
1110;"Axum Airport";"Axum";"Ethiopia";"AXU";"HAAX";14.1468;38.7728;6959
1111;"Bahir Dar Airport";"Bahar Dar";"Ethiopia";"BJR";"HABD";11.6081;37.3216;5978
1112;"Aba Tenna Dejazmach Yilma International Airport";"Dire Dawa";"Ethiopia";"DIR";"HADR";9.6247;41.8542;3827
1113;"Gambella Airport";"Gambella";"Ethiopia";"GMB";"HAGM";8.12876;34.5631;1614
1114;"Gonder Airport";"Gondar";"Ethiopia";"GDQ";"HAGN";12.5199;37.434;6449
1116;"Jimma Airport";"Jimma";"Ethiopia";"JIM";"HAJM";7.66609;36.8166;5500
1117;"Lalibella Airport";"Lalibella";"Ethiopia";"LLI";"HALL";11.975;38.98;6506
1118;"Mekele Airport";"Makale";"Ethiopia";"MQX";"HAMK";13.4674;39.5335;7396
1119;"Asosa Airport";"Asosa";"Ethiopia";"ASO";"HASO";10.0185;34.5863;5100
1120;"Bujumbura International Airport";"Bujumbura";"Burundi";"BJM";"HBBA";-3.32402;29.3185;2582
1121;"Egal International Airport";"Hargeisa";"Somalia";"HGA";"HCMH";9.51817;44.0888;4423
1122;"Berbera Airport";"Berbera";"Somalia";"BBO";"HCMI";10.3892;44.9411;30
1123;"Kisimayu Airport";"Kismayu";"Somalia";"KMU";"HCMK";-0.377353;42.4592;49
1126;"El Nouzha Airport";"Alexandria";"Egypt";"ALY";"HEAX";31.1839;29.9489;-6
1127;"Abu Simbel Airport";"Abu Simbel";"Egypt";"ABS";"HEBL";22.376;31.6117;616
1128;"Cairo International Airport";"Cairo";"Egypt";"CAI";"HECA";30.1219;31.4056;382
1129;"Cairo West Airport";"Cairo";"Egypt";"\N";"HECW";30.1164;30.9154;550
1130;"Hurghada International Airport";"Hurghada";"Egypt";"HRG";"HEGN";27.1783;33.7994;52
1131;"El Gora Airport";"El Gorah";"Egypt";"EGR";"HEGR";31.0686;34.1296;324
1132;"Luxor International Airport";"Luxor";"Egypt";"LXR";"HELX";25.671;32.7066;294
1133;"Mersa Matruh Airport";"Mersa-matruh";"Egypt";"MUH";"HEMM";31.3254;27.2217;94
1134;"Port Said Airport";"Port Said";"Egypt";"PSD";"HEPS";31.2794;32.24;8
1135;"St Catherine International Airport";"St. Catherine";"Egypt";"SKV";"HESC";28.6853;34.0625;4368
1136;"Aswan International Airport";"Aswan";"Egypt";"ASW";"HESN";23.9644;32.82;662
1137;"El Tor Airport";"El-tor";"Egypt";"ELT";"HETR";28.209;33.6455;115
1138;"Eldoret International Airport";"Eldoret";"Kenya";"EDL";"HKEL";0.404458;35.2389;6941
1139;"Kakamega Airport";"Kakamega";"Kenya";"\N";"HKKG";0.271342;34.7873;5020
1140;"Kisumu Airport";"Kisumu";"Kenya";"KIS";"HKKI";-0.086139;34.7289;3734
1141;"Kitale Airport";"Kitale";"Kenya";"KTL";"HKKT";0.971989;34.9586;6070
1143;"Lodwar Airport";"Lodwar";"Kenya";"LOK";"HKLO";3.12197;35.6087;1715
1144;"Manda Airstrip";"Lamu";"Kenya";"LAU";"HKLU";-2.25242;40.9131;20
1145;"Mombasa Moi International Airport";"Mombasa";"Kenya";"MBA";"HKMO";-4.03483;39.5942;200
1146;"Naivasha Airport";"Naivasha";"Kenya";"\N";"HKNV";-0.787953;36.4335;6380
1147;"Nairobi Wilson Airport";"Nairobi";"Kenya";"WIL";"HKNW";-1.32172;36.8148;5536
1148;"Moi Air Base";"Nairobi";"Kenya";"\N";"HKRE";-1.27727;36.8623;5336
1149;"Wajir Airport";"Wajir";"Kenya";"WJR";"HKWJ";1.73324;40.0916;770
1150;"Bu Attifel Airport";"Buattifel";"Libya";"\N";"HLFL";28.7954;22.0809;161
1151;"Warehouse 59e Airport";"Giallo";"Libya";"\N";"HLGL";28.6385;21.438;325
1152;"Ghat Airport";"Ghat";"Libya";"GHT";"HLGT";25.1456;10.1426;2296
1153;"Kufra Airport";"Kufra";"Libya";"AKF";"HLKF";24.1787;23.314;1367
1154;"Benina International Airport";"Benghazi";"Libya";"BEN";"HLLB";32.0968;20.2695;433
1156;"Sabha Airport";"Sebha";"Libya";"SEB";"HLLS";26.987;14.4725;1427
1157;"Tripoli International Airport";"Tripoli";"Libya";"TIP";"HLLT";32.6635;13.159;263
1158;"Marsa Brega Airport";"Marsa Brega";"Libya";"\N";"HLMB";30.3781;19.5764;50
1159;"Ras Lanuf Oil Airport";"Ras Lanouf V 40";"Libya";"\N";"HLNF";30.5;18.5272;42
1160;"Hon Airport";"Hon";"Libya";"\N";"HLON";29.1101;15.9656;919
1161;"Dahra Airport";"Dahra";"Libya";"\N";"HLRA";29.4726;17.9349;1050
1162;"Ghadames East Airport";"Ghadames";"Libya";"LTD";"HLTD";30.1517;9.71531;1122
1163;"Zella 74 Airport";"Zella 74";"Libya";"\N";"HLZA";28.5899;17.2939;1085
1164;"Gisenyi Airport";"Gisenyi";"Rwanda";"GYI";"HRYG";-1.6772;29.2589;5082
1165;"Kigali International Airport";"Kigali";"Rwanda";"KGL";"HRYR";-1.96863;30.1395;4859
1166;"Kamembe Airport";"Kamembe";"Rwanda";"KME";"HRZA";-2.46224;28.9079;5192
